GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000204642	6	29690552	29706305	165	17	69400	1.6257	0.052011	HLA-F
ENSG00000204632	6	29794744	29798902	71	6	71735	0.17876	0.42906	HLA-G
ENSG00000206503	6	29909037	29913661	274	22	26585	-0.22565	0.58926	HLA-A
ENSG00000066379	6	30026676	30032686	39	7	73823	0.38261	0.351	ZNRD1
ENSG00000204619	6	30034486	30038110	17	4	70761	0.72738	0.2335	PPP1R11
ENSG00000204618	6	30038043	30043664	45	7	73876	0.021714	0.49134	RNF39
ENSG00000204616	6	30070674	30080883	78	18	70450	2.7647	0.0028484	TRIM31
ENSG00000204614	6	30103885	30116512	121	10	66445	0.74519	0.22808	TRIM40
ENSG00000204613	6	30119722	30128711	65	8	69697	0.54277	0.29364	TRIM10
ENSG00000204610	6	30130993	30140473	65	8	60652	1.372	0.085036	TRIM15
ENSG00000234127	6	30152232	30181204	125	17	69516	1.7464	0.040367	TRIM26
ENSG00000204599	6	30294256	30311506	40	11	73833	1.6366	0.05086	TRIM39
ENSG00000248167	6	30297359	30314631	53	13	71709	1.7668	0.03863	TRIM39-RPP21
ENSG00000241370	6	30312908	30314661	14	5	65820	1.1418	0.12677	RPP21
ENSG00000204592	6	30457244	30461982	9	4	67687	0.26976	0.39367	HLA-E
ENSG00000204590	6	30509154	30524951	18	6	66830	0.90744	0.18209	GNL1
ENSG00000204576	6	30524663	30531500	16	7	66870	-1.2122	0.88728	PRR3
ENSG00000204574	6	30539153	30564956	57	9	69062	0.24156	0.40456	ABCF1
ENSG00000204569	6	30568177	30586389	48	5	71769	0.46419	0.32126	PPP1R10
ENSG00000204568	6	30585486	30594172	22	5	65501	1.2871	0.099034	MRPS18B
ENSG00000137343	6	30594619	30614600	51	13	63541	1.1289	0.12948	ATAT1
ENSG00000204564	6	30614816	30620987	11	6	74219	0.25315	0.40008	C6orf136
ENSG00000204560	6	30620896	30640814	36	9	67687	-0.46707	0.67978	DHX16
ENSG00000146112	6	30644166	30655672	30	7	68340	0.58573	0.27903	PPP1R18
ENSG00000137404	6	30655824	30659197	15	6	66380	0.42466	0.33554	NRM
ENSG00000137337	6	30667584	30685666	108	11	63876	0.040861	0.4837	MDC1
ENSG00000196230	6	30687978	30693203	26	7	58390	1.2231	0.11065	TUBB
ENSG00000137312	6	30695486	30710510	91	6	68404	0.7412	0.22929	FLOT1
ENSG00000137331	6	30710976	30712331	4	2	74219	-0.60763	0.72828	IER3
ENSG00000204580	6	30844198	30867933	84	13	69836	1.6867	0.045834	DDR1
ENSG00000213780	6	30875961	30881883	23	5	74219	1.1985	0.11536	GTF2H4
ENSG00000137411	6	30876019	30894236	86	9	70442	0.92454	0.1776	VARS2
ENSG00000196260	6	30899130	30899952	9	3	67687	0.21	0.41683	SFTA2
ENSG00000168631	6	30908749	30921998	39	13	69301	0.50667	0.30619	DPCR1
ENSG00000204544	6	30951495	30957680	71	14	44192	0.89764	0.18469	MUC21
ENSG00000261272	6	30978251	31003179	424	32	59937	1.6389	0.050614	MUC22
ENSG00000204542	6	31079000	31080336	18	5	70953	1.1772	0.11956	C6orf15
ENSG00000204540	6	31082527	31107869	310	22	70616	1.056	0.1455	PSORS1C1
ENSG00000204539	6	31082867	31088223	76	8	70351	1.06	0.14458	CDSN
ENSG00000204538	6	31105313	31107127	19	9	71125	0.86167	0.19443	PSORS1C2
ENSG00000204536	6	31110216	31126015	169	21	72480	-1.2257	0.88984	CCHCR1
ENSG00000137310	6	31126319	31134936	59	10	70233	-0.37702	0.64692	TCF19
ENSG00000204531	6	31132119	31148508	190	28	69953	0.41762	0.33811	POU5F1
ENSG00000206344	6	31165537	31171745	90	14	70953	1.6823	0.046258	HCG27
ENSG00000204525	6	31236526	31239907	200	18	18289	-0.33691	0.63191	HLA-C
ENSG00000234745	6	31321649	31324965	204	38	20326	1.3696	0.08541	HLA-B
ENSG00000204520	6	31371356	31383092	220	25	69142	1.6303	0.051521	MICA
ENSG00000204516	6	31462658	31478901	213	18	70558	2.4288	0.0075754	MICB
ENSG00000204511	6	31496494	31498009	21	7	68620	0.98716	0.16178	MCCD1
ENSG00000198563	6	31497996	31510225	81	18	69864	1.2565	0.10447	DDX39B
ENSG00000254870	6	31497996	31514385	99	20	70062	1.4088	0.079453	ATP6V1G2-DDX39B
ENSG00000213760	6	31512239	31516204	15	7	70300	1.006	0.1572	ATP6V1G2
ENSG00000204498	6	31514647	31526606	74	18	70038	0.70228	0.24125	NFKBIL1
ENSG00000226979	6	31539831	31542101	11	4	74219	0.24175	0.40449	LTA
ENSG00000232810	6	31543344	31546113	5	2	74219	2.0458	0.020386	TNF
ENSG00000227507	6	31548302	31550299	1	1	74219	1.5863	0.05633	LTB
ENSG00000204482	6	31553901	31556686	17	10	63844	1.4023	0.080413	LST1
ENSG00000204475	6	31556672	31560762	22	9	74219	0.84702	0.19849	NCR3
ENSG00000204472	6	31582961	31584798	9	4	74219	2.3656	0.0090012	AIF1
ENSG00000204469	6	31588497	31605548	69	16	69107	2.1067	0.017573	PRRC2A
ENSG00000204463	6	31606805	31620482	48	15	65645	3.403	0.00033327	BAG6
ENSG00000204444	6	31620193	31625987	13	5	65174	2.8552	0.0021507	APOM
ENSG00000204439	6	31626075	31628549	5	3	74219	2.2551	0.012062	C6orf47
ENSG00000204438	6	31629006	31634060	27	10	67687	1.1749	0.12002	GPANK1
ENSG00000204435	6	31633013	31638120	17	8	70761	1.86	0.03144	CSNK2B
ENSG00000263020	6	31633879	31641323	24	10	69320	2.3036	0.010623	CSNK2B-LY6G5B-1181
ENSG00000240053	6	31637944	31641553	15	7	70300	2.6859	0.0036171	LY6G5B
ENSG00000204428	6	31644461	31651817	16	6	63196	1.8102	0.035131	LY6G5C
ENSG00000204427	6	31654726	31671221	37	10	69452	1.8591	0.031503	ABHD16A
ENSG00000204422	6	31654739	31681849	67	16	68954	1.7281	0.041981	XXbac-BPG32J3.20
ENSG00000204424	6	31674640	31685581	32	12	66870	1.2503	0.10559	LY6G6F
ENSG00000250641	6	31674681	31685695	33	12	67093	1.198	0.11547	MEGT1
ENSG00000255552	6	31679548	31681842	3	2	74219	1.5655	0.058736	LY6G6E
ENSG00000244355	6	31683133	31685581	5	2	62461	1.303	0.096287	LY6G6D
ENSG00000204420	6	31686371	31694491	15	5	70300	1.2664	0.10269	C6orf25
ENSG00000204421	6	31686425	31689622	8	3	74219	1.4231	0.077348	LY6G6C
ENSG00000213722	6	31694815	31698394	8	3	74219	-0.1481	0.55887	DDAH2
ENSG00000213719	6	31698358	31707540	16	9	66870	1.9069	0.028265	CLIC1
ENSG00000204410	6	31707725	31732622	68	18	70761	2.1882	0.014329	MSH5
ENSG00000255152	6	31707797	31732628	67	17	70709	2.1637	0.015243	MSH5-SAPCD1
ENSG00000228727	6	31730576	31732628	4	2	74219	1.6151	0.053148	SAPCD1
ENSG00000204396	6	31733367	31745108	29	12	68137	1.699	0.044661	VWA7
ENSG00000204394	6	31745295	31763730	36	14	67687	1.7956	0.036279	VARS
ENSG00000204392	6	31765173	31774761	33	13	70188	1.1462	0.12586	LSM2
ENSG00000204390	6	31777396	31783437	19	9	71125	-0.42666	0.66519	HSPA1L
ENSG00000204389	6	31783291	31785723	6	3	35024	-0.72801	0.7667	HSPA1A
ENSG00000204388	6	31795512	31798031	8	5	52172	0.9634	0.16767	HSPA1B
ENSG00000204387	6	31802385	31807541	21	11	68620	2.1902	0.014256	C6orf48
ENSG00000204386	6	31825436	31830683	6	3	64420	0.2758	0.39135	NEU1
ENSG00000204385	6	31830969	31846823	70	14	68340	1.1614	0.12274	SLC44A4
ENSG00000204371	6	31847536	31865464	55	21	66736	1.2424	0.10704	EHMT2
ENSG00000166278	6	31865562	31913449	141	25	66604	1.6891	0.045597	C2
ENSG00000204366	6	31867384	31869769	7	4	65820	-0.47029	0.68093	ZBTB12
ENSG00000244255	6	31895475	31919825	73	14	64555	1.2473	0.10615	CFB
ENSG00000243649	6	31895475	31919861	74	14	64685	1.252	0.10529	CFB
ENSG00000204356	6	31919864	31926887	19	7	68030	0.95834	0.16895	NELFE
ENSG00000204351	6	31926857	31937532	35	12	74219	2.3243	0.010054	SKIV2L
ENSG00000204348	6	31937587	31940069	9	5	74219	2.3264	0.0099992	DXO
ENSG00000204344	6	31938868	31950598	41	14	62747	1.4954	0.067411	STK19
ENSG00000244731	6	31949801	31970458	3	2	15427	1.2984	0.09708	C4A
ENSG00000268923	6	31973945	31974881	12	6	20326	0.97322	0.16522	AL645922.1
ENSG00000224389	6	31982539	32003195	9	4	15427	-1.4053	0.92004	C4B
ENSG00000231852	6	32006042	32009447	33	15	40369	1.3016	0.096523	CYP21A2
ENSG00000168477	6	32008931	32083111	218	40	59116	1.6491	0.049564	TNXB
ENSG00000213676	6	32065953	32096030	79	26	66033	2.2635	0.011803	ATF6B
ENSG00000204315	6	32096484	32098068	6	3	74219	2.3113	0.010408	FKBPL
ENSG00000204314	6	32116136	32122150	9	4	54622	0.80891	0.20928	PRRT1
ENSG00000221988	6	32121218	32134011	42	15	67220	0.56904	0.28467	PPT2
ENSG00000258388	6	32121622	32139755	55	18	67805	0.87291	0.19136	PPT2-EGFL8
ENSG00000241404	6	32132360	32136058	12	4	74219	0.94095	0.17336	EGFL8
ENSG00000204310	6	32135989	32145873	21	8	71419	0.90475	0.1828	AGPAT1
ENSG00000204308	6	32146131	32151930	23	8	63994	-0.53987	0.70536	RNF5
ENSG00000204305	6	32148745	32152101	13	6	65174	-0.85785	0.80451	AGER
ENSG00000204304	6	32152512	32157963	14	6	70020	-0.11299	0.54498	PBX2
ENSG00000213654	6	32158543	32163300	10	4	74219	1.6414	0.050356	GPSM3
ENSG00000204301	6	32162620	32191844	151	27	69936	-0.21702	0.5859	NOTCH4
ENSG00000204296	6	32256303	32339684	735	23	68999	0.98987	0.16112	C6orf10
ENSG00000204290	6	32361740	32374905	194	15	68382	0.22361	0.41153	BTNL2
ENSG00000204287	6	32407619	32412823	65	10	67888	1.8006	0.035884	HLA-DRA
ENSG00000198502	6	32485120	32498064	179	5	16741	0.18086	0.42824	HLA-DRB5
ENSG00000196126	6	32546546	32557625	385	12	16939	-0.5279	0.70122	HLA-DRB1
ENSG00000196735	6	32595956	32614839	1726	23	35053	-0.53852	0.70489	HLA-DQA1
ENSG00000179344	6	32627244	32636160	837	21	32238	-0.45439	0.67522	HLA-DQB1
ENSG00000237541	6	32709119	32714992	82	9	66332	1.169	0.1212	HLA-DQA2
ENSG00000232629	6	32723875	32731311	65	6	63795	0.96404	0.16751	HLA-DQB2
ENSG00000241106	6	32780540	32784825	36	9	74219	-0.16882	0.56703	HLA-DOB
ENSG00000250264	6	32781544	32806599	231	29	72116	-0.086919	0.53463	TAP2
ENSG00000204267	6	32789610	32806557	158	23	71145	0.083495	0.46673	TAP2
ENSG00000204264	6	32808494	32812480	19	5	74219	1.0716	0.14195	PSMB8
ENSG00000240065	6	32811913	32827362	126	16	72819	0.91154	0.18101	PSMB9
ENSG00000168394	6	32812986	32821755	88	10	72215	0.65493	0.25626	TAP1
ENSG00000242574	6	32902406	32908847	46	7	71935	0.49399	0.31066	HLA-DMB
ENSG00000248993	6	32905141	32920899	99	11	72846	0.58508	0.27925	XXbac-BPG181M17.5
ENSG00000204257	6	32916390	32936871	101	21	71585	-0.0018049	0.50072	HLA-DMA
ENSG00000204256	6	32936437	32949282	107	25	65139	-0.27985	0.6102	BRD2
ENSG00000204252	6	32971955	32977389	44	12	74219	-0.017296	0.5069	HLA-DOA
ENSG00000231389	6	33032346	33048552	397	11	71553	-1.0366	0.85004	HLA-DPA1
ENSG00000223865	6	33043703	33054978	331	17	68535	0.45971	0.32286	HLA-DPB1
ENSG00000204248	6	33130458	33160276	98	15	72419	0.075758	0.46981	COL11A2
ENSG00000204231	6	33161365	33168630	12	4	69320	0.10457	0.45836	RXRB
ENSG00000112473	6	33168222	33172216	4	2	74219	-0.84993	0.80232	SLC39A7
ENSG00000204228	6	33172419	33174608	7	3	74219	0.50876	0.30546	HSD17B8
ENSG00000204227	6	33176272	33180499	11	6	68874	1.2875	0.098955	RING1
ENSG00000223501	6	33218049	33239824	63	9	64887	-1.1584	0.87665	VPS52
ENSG00000231500	6	33239787	33244287	19	5	68030	-0.85038	0.80244	RPS18
ENSG00000235863	6	33244917	33252609	23	9	69107	-1.6957	0.95503	B3GALT4
ENSG00000227057	6	33246885	33257304	34	11	70761	-1.7456	0.95956	WDR46
ENSG00000204220	6	33257079	33266178	17	5	39635	-0.65857	0.74491	PFDN6
ENSG00000237441	6	33259431	33267101	14	4	35322	-0.23568	0.59316	RGL2
ENSG00000231925	6	33267471	33282164	38	9	66077	-1.7172	0.95703	TAPBP
ENSG00000236104	6	33282183	33285719	5	2	74219	-1.055	0.85428	ZBTB22
ENSG00000204209	6	33286335	33297046	25	7	69516	-0.13472	0.55358	DAXX
ENSG00000237649	6	33359313	33377701	46	11	66550	-1.3481	0.91119	KIFC1
ENSG00000112511	6	33378176	33384230	11	4	68874	-2.4614	0.99308	PHF1
ENSG00000112514	6	33384219	33386094	3	2	74219	-0.45803	0.67653	CUTA
ENSG00000197283	6	33387847	33421466	61	17	69400	0.53027	0.29796	SYNGAP1
ENSG00000213588	6	33422356	33425325	5	3	62461	0.42585	0.33511	ZBTB9
ENSG00000030110	6	33540329	33548019	25	7	64812	-0.13581	0.55402	BAK1
ENSG00000204188	6	33551515	33556803	19	6	71125	-0.29492	0.61597	GGNBP1
ENSG00000096433	6	33588142	33664351	361	39	67576	-0.083712	0.53336	ITPR3
ENSG00000137288	6	33662070	33679504	75	9	70878	0.38622	0.34967	UQCC2
ENSG00000269490	6	33663196	33663474	2	1	74219	-0.51202	0.69568	SBP1
ENSG00000161896	6	33689444	33714762	110	18	71406	-0.031016	0.51237	IP6K3
ENSG00000161904	6	33738979	33756913	74	9	69452	0.38592	0.34978	LEMD2
ENSG00000096395	6	33762450	33771788	37	7	69035	0.084742	0.46623	MLN
ENSG00000124493	6	33989628	34123399	563	49	67756	-0.57765	0.71825	GRM4
ENSG00000137309	6	34204650	34214008	14	4	73117	2.3168	0.010258	HMGA1
ENSG00000186577	6	34214157	34217247	9	4	74219	1.9841	0.023622	C6orf1
ENSG00000272325	6	34247456	34360451	271	12	70840	2.6722	0.0037681	NUDT3
ENSG00000270800	6	34256547	34393825	314	19	69845	3.1792	0.00073839	RPS10-NUDT3
ENSG00000124614	6	34385231	34393902	19	6	64124	3.5062	0.0002273	RPS10
ENSG00000124507	6	34433916	34503006	155	25	71346	0.66258	0.2538	PACSIN1
ENSG00000124664	6	34505579	34524110	46	14	56933	0.31157	0.37768	SPDEF
ENSG00000196821	6	34555065	34664636	248	20	66372	1.9111	0.027998	C6orf106
ENSG00000124562	6	34725183	34741571	61	8	71075	2.1854	0.014429	SNRPC
ENSG00000065060	6	34759857	34850915	268	18	70259	1.8535	0.031908	UHRF1BP1
ENSG00000064995	6	34845555	34855866	26	7	73626	-2.554	0.99468	TAF11
ENSG00000064999	6	34857042	35059179	515	34	70981	-0.47614	0.68301	ANKS1A
ENSG00000124678	6	35085848	35116387	105	12	70566	0.4297	0.33371	TCP11
ENSG00000146197	6	35182190	35220856	64	13	71222	0.31515	0.37632	SCUBE3
ENSG00000065029	6	35226686	35263762	87	11	71837	0.79724	0.21266	ZNF76
ENSG00000023892	6	35265595	35289548	50	8	71559	0.81986	0.20615	DEF6
ENSG00000112033	6	35310335	35395968	229	26	66896	-0.092829	0.53698	PPARD
ENSG00000112039	6	35420138	35434880	48	8	71448	0.83172	0.20278	FANCE
ENSG00000198755	6	35436185	35438562	8	4	74219	0.18269	0.42752	RPL10A
ENSG00000007866	6	35441374	35464853	52	19	70530	-0.78131	0.78269	TEAD3
ENSG00000112041	6	35465651	35480715	54	10	73362	-1.227	0.8901	TULP1
ENSG00000096060	6	35541362	35696360	318	26	69200	-0.33622	0.63165	FKBP5
ENSG00000157343	6	35704809	35716856	29	5	67605	-0.3257	0.62767	ARMC12
ENSG00000196748	6	35744371	35747329	9	4	67687	-1.0354	0.84977	CLPSL2
ENSG00000204140	6	35748794	35761452	72	14	50927	-2.834	0.9977	CLPSL1
ENSG00000137392	6	35762759	35765088	15	7	35024	-1.2095	0.88676	CLPS
ENSG00000197753	6	35773070	35801651	74	8	66274	-1.3733	0.91517	LHFPL5
ENSG00000096063	6	35800743	35889119	217	11	70399	-0.93516	0.82515	SRPK1
ENSG00000112053	6	35911291	35992645	223	26	69586	-1.4219	0.92247	SLC26A8
ENSG00000112062	6	35995488	36079013	208	19	71587	-0.54998	0.70883	MAPK14
ENSG00000156711	6	36095586	36107842	30	9	68340	-0.79091	0.7855	MAPK13
ENSG00000096070	6	36164521	36200567	40	9	72749	1.0203	0.1538	BRPF3
ENSG00000180316	6	36210980	36276372	195	39	71411	0.14249	0.44335	PNPLA1
ENSG00000189325	6	36283534	36304662	58	19	71660	-1.6738	0.95291	C6orf222
ENSG00000010030	6	36322419	36356164	148	35	66235	0.24875	0.40178	ETV7
ENSG00000179165	6	36358328	36410666	192	14	68401	-0.33924	0.63279	PXT1
ENSG00000112078	6	36410544	36458920	125	12	65730	-0.28982	0.61402	KCTD20
ENSG00000112079	6	36461669	36515247	169	12	66548	-0.49909	0.69114	STK38
ENSG00000112081	6	36562145	36573377	49	7	62791	1.0192	0.15405	SRSF3
ENSG00000124762	6	36644305	36655116	41	10	69541	1.0634	0.14379	CDKN1A
ENSG00000255587	6	36683256	36699870	49	8	71819	0.59872	0.27468	RAB44
ENSG00000124772	6	36708552	36807778	380	58	71223	-2.267	0.98831	CPNE5
ENSG00000137168	6	36822603	36842800	68	13	67075	-2.2669	0.9883	PPIL1
ENSG00000198663	6	36839646	36896740	177	15	68398	-0.95127	0.82927	C6orf89
ENSG00000164530	6	36922209	36932613	38	8	70719	0.30355	0.38073	PI16
ENSG00000137409	6	36935917	36954074	86	11	72493	1.145	0.1261	MTCH1
ENSG00000146192	6	36973422	36996846	72	19	73188	0.53182	0.29742	FGD2
ENSG00000226976	6	37012607	37013177	2	1	74219	-0.49826	0.69085	COX6A1P2
ENSG00000137193	6	37137979	37143202	8	4	70362	-0.34055	0.63328	PIM1
ENSG00000172738	6	37179956	37225931	71	15	72128	-1.6563	0.95117	TMEM217
ENSG00000065491	6	37225548	37300746	159	13	69121	-1.0205	0.84625	TBC1D22B
ENSG00000112130	6	37321748	37362514	46	14	68771	-0.37319	0.6455	RNF8
ENSG00000137200	6	37400995	37450603	71	15	70907	0.19791	0.42156	CMTR1
ENSG00000198937	6	37450696	37467698	38	10	72672	-0.45254	0.67456	CCDC167
ENSG00000112139	6	37600284	37667082	320	38	71821	2.039	0.020723	MDGA1
ENSG00000156639	6	37787275	38122400	929	27	70156	1.495	0.067458	ZFAND3
ENSG00000183826	6	38136227	38607924	1221	74	69048	-0.58358	0.72025	BTBD9
ENSG00000124767	6	38643701	38670917	77	14	70201	-1.0788	0.85966	GLO1
ENSG00000124721	6	38683117	38998301	1252	56	71464	0.20576	0.41849	DNAH8
ENSG00000112164	6	39016574	39055519	198	25	68641	-1.5514	0.9396	GLP1R
ENSG00000112167	6	39071840	39082965	27	9	74219	-0.62006	0.73239	SAYSD1
ENSG00000164626	6	39156749	39197226	156	29	67516	-0.37599	0.64654	KCNK5
ENSG00000124780	6	39266777	39282329	49	16	69105	1.0922	0.13737	KCNK17
ENSG00000095981	6	39282474	39290744	45	6	67344	1.435	0.075645	KCNK16
ENSG00000164627	6	39297766	39693181	1171	63	70634	1.9069	0.02827	KIF6
ENSG00000146122	6	39760142	39872648	393	50	68836	0.23637	0.40657	DAAM2
ENSG00000124615	6	39867354	39902290	115	19	72392	-0.13916	0.55534	MOCS1
ENSG00000156564	6	40359325	40555204	831	52	70560	2.3064	0.010544	LRFN2
ENSG00000124602	6	40994772	41006928	23	6	71536	0.12588	0.44991	UNC5CL
ENSG00000124596	6	41001366	41065526	156	14	71148	2.1111	0.017382	OARD1
ENSG00000112212	6	41010293	41012076	3	1	74219	-0.23286	0.59207	TSPO2
ENSG00000124701	6	41021043	41032250	29	5	65578	2.1841	0.014478	APOBEC2
ENSG00000001167	6	41040684	41067715	50	8	70883	2.469	0.0067748	NFYA
ENSG00000161911	6	41117080	41122075	5	1	74219	0.24465	0.40336	TREML1
ENSG00000095970	6	41126244	41130924	3	2	74219	2.0148	0.021964	TREM2
ENSG00000112195	6	41158015	41168932	50	10	65988	1.2656	0.10282	TREML2
ENSG00000188056	6	41196062	41206620	88	8	71547	-0.30804	0.62097	TREML4
ENSG00000124731	6	41235664	41254457	81	15	58251	-0.96492	0.83271	TREM1
ENSG00000096264	6	41303393	41318625	68	10	73128	-1.4546	0.92711	NCR2
ENSG00000137166	6	41514164	41570122	180	24	68222	1.6725	0.04721	FOXP4
ENSG00000112559	6	41604620	41621984	84	16	71419	-0.27401	0.60796	MDFI
ENSG00000112561	6	41651716	41703997	158	26	72340	0.2208	0.41263	TFEB
ENSG00000268275	6	41653964	41654127	1	1	74219	-0.29394	0.6156	AL035588.1
ENSG00000096088	6	41704449	41721847	59	19	67979	1.1977	0.11552	PGC
ENSG00000137218	6	41737914	41754280	45	12	72913	1.3976	0.081111	FRS3
ENSG00000124593	6	41748087	41757879	31	8	70426	1.1637	0.12227	PRICKLE4
ENSG00000214736	6	41755400	41757636	4	2	59521	-0.68384	0.75296	TOMM6
ENSG00000164663	6	41757634	41863099	198	22	72501	0.72099	0.23546	USP49
ENSG00000124641	6	41873092	41888877	23	9	67765	0.70247	0.24119	MED20
ENSG00000112578	6	41888926	41900784	20	7	71279	1.7812	0.037442	BYSL
ENSG00000112576	6	41902671	42018095	392	50	68102	0.0009959	0.4996	CCND3
ENSG00000137413	6	42018251	42055199	148	27	72024	-0.23314	0.59217	TAF8
ENSG00000188112	6	42068856	42110357	171	31	69445	0.045395	0.4819	C6orf132
ENSG00000048545	6	42123144	42147794	136	23	69875	-0.84872	0.80198	GUCA1A
ENSG00000214732	6	42123279	42131156	57	9	71885	-0.062749	0.52502	RP1-139D8.6
ENSG00000112599	6	42152139	42162654	64	6	62713	0.36516	0.3575	GUCA1B
ENSG00000048544	6	42174539	42185603	53	5	70600	0.77509	0.21914	MRPS10
ENSG00000124496	6	42192669	42419789	587	51	70610	1.7276	0.042026	TRERF1
ENSG00000024048	6	42531800	42661242	250	26	68108	0.0021145	0.49916	UBR2
ENSG00000112619	6	42664340	42690312	104	12	69817	0.74096	0.22936	PRPH2
ENSG00000124659	6	42712219	42714558	3	1	74219	-0.40804	0.65838	TBCC
ENSG00000112624	6	42749765	42836298	160	20	68207	1.0156	0.15492	GLTSCR1L
ENSG00000146223	6	42847356	42857663	36	7	68891	1.1104	0.13342	RPL7L1
ENSG00000221821	6	42858005	42858554	2	1	66506	0.25893	0.39784	C6orf226
ENSG00000171611	6	42883727	42893573	39	8	51211	0.39153	0.3477	PTCRA
ENSG00000137161	6	42896938	42907025	25	7	73602	-0.003801	0.50152	CNPY3
ENSG00000124713	6	42928496	42931618	9	3	74219	0.63336	0.26325	GNMT
ENSG00000124587	6	42931608	42946958	58	9	70164	0.32355	0.37314	PEX6
ENSG00000112640	6	42952237	42980080	86	13	72672	-0.3879	0.65095	PPP2R5D
ENSG00000124733	6	42979832	42981706	5	3	74219	-0.21457	0.58495	MEA1
ENSG00000124702	6	42981951	42989036	11	3	67472	-0.11377	0.54529	KLHDC3
ENSG00000124541	6	42989383	43001894	30	7	64420	-0.85393	0.80343	RRP36
ENSG00000044090	6	43005355	43021683	33	9	72437	-1.2485	0.89407	CUL7
ENSG00000137171	6	43008515	43042837	88	12	69367	-1.5852	0.94354	KLC4
ENSG00000112651	6	43021767	43027544	17	4	67302	-1.7737	0.96194	MRPL2
ENSG00000112655	6	43044006	43129457	202	32	70406	-0.39284	0.65278	PTK7
ENSG00000112658	6	43139037	43149243	15	4	69271	0.79868	0.21224	SRF
ENSG00000112659	6	43149913	43192325	98	14	71504	-0.38844	0.65115	CUL9
ENSG00000112667	6	43193367	43197222	7	3	65820	-0.32816	0.62861	DNPH1
ENSG00000146216	6	43211418	43255997	118	17	67979	-0.59994	0.72573	TTBK1
ENSG00000137204	6	43263432	43273276	17	5	66395	-0.74086	0.77061	SLC22A7
ENSG00000146215	6	43267448	43276535	15	4	65352	-0.94027	0.82646	CRIP3
ENSG00000171467	6	43274872	43337216	94	14	69513	-1.4306	0.92373	ZNF318
ENSG00000124574	6	43395104	43418168	51	13	63844	-1.3559	0.91244	ABCC10
ENSG00000171462	6	43418090	43424370	12	3	69320	-0.036786	0.51467	DLK2
ENSG00000137221	6	43445261	43474294	64	8	68903	-0.25381	0.60018	TJAP1
ENSG00000204052	6	43474707	43478424	7	2	74219	0.21708	0.41407	LRRC73
ENSG00000171453	6	43477440	43497323	36	7	72157	-0.18107	0.57184	POLR1C
ENSG00000137207	6	43479565	43484728	12	4	74219	0.38415	0.35043	YIPF3
ENSG00000124571	6	43490072	43543812	95	13	70962	-1.2219	0.88912	XPO5
ENSG00000170734	6	43543887	43586701	65	11	68792	-0.39423	0.65329	POLH
ENSG00000172432	6	43573053	43596899	39	9	72712	-0.44653	0.67239	GTPBP2
ENSG00000124688	6	43597277	43608689	23	7	73548	-0.75867	0.77597	MAD2L1BP
ENSG00000172426	6	43612783	43640336	93	11	71359	-0.066499	0.52651	RSPH9
ENSG00000096080	6	43639040	43655528	43	8	73860	-0.39825	0.65478	MRPS18A
ENSG00000112715	6	43737921	43754224	54	14	71756	-0.2616	0.60319	VEGFA
ENSG00000181577	6	43968317	43973695	32	8	70935	-0.20618	0.58167	C6orf223
ENSG00000180992	6	44081194	44095194	42	9	73484	-0.81941	0.79372	MRPL14
ENSG00000137216	6	44094651	44123256	111	17	72213	-0.33006	0.62932	TMEM63B
ENSG00000137225	6	44126548	44152139	106	20	68936	-2.7242	0.99678	CAPN11
ENSG00000112759	6	44187242	44201888	24	10	68677	0.8764	0.19041	SLC29A1
ENSG00000096384	6	44214824	44221620	24	8	73576	1.8407	0.032834	HSP90AB1
ENSG00000157593	6	44221833	44225291	7	4	74219	0.50803	0.30572	SLC35B2
ENSG00000146232	6	44225903	44233500	18	6	73362	-1.3478	0.91114	NFKBIE
ENSG00000178233	6	44238203	44275243	141	16	69831	-1.3152	0.90578	TMEM151B
